Time,ECG
342240,2.2925
342241,9.302
342242,11.459
342243,11.189
342244,10.92
342245,11.728
342246,3.9101
342247,2.8317
342248,3.1013
342249,3.1013
342250,3.1013
342251,3.1013
342252,3.1013
342253,10.92
342254,2.8317
342255,2.8317
342281,38.418
342282,94.494
342283,151.38
342284,216.35
342285,274.85
342286,339.55
342287,398.33
342288,455.48
342289,505.89
342290,547.41
342291,580.03
342292,612.65
342293,636.92
342294,644.47
342295,627.21
342296,610.77
342297,601.06
342298,575.45
342299,559.27
342300,541.21
342301,528.27
342302,548.76
342303,569.52
342304,577.61
342305,575.99
342306,539.32
342307,502.12
342308,450.9
342309,398.33
342310,342.25
342311,293.72
342312,243.04
342313,196.13
342314,159.74
342315,126.04
342316,98.538
342317,68.073
342318,44.888
342319,23.321
342320,7.954
342321,1.2142
342585,6.0669
342586,6.0669
342587,6.0669
342588,6.0669
342589,6.0669
342590,6.0669
342591,5.7973
342592,7.1452
342593,14.694
342594,13.885
342595,14.155
342596,14.155
342597,13.885
342598,14.694
342599,11.728
342600,5.2581
342601,6.3365
342602,5.7973
342603,6.0669
342604,5.7973
342605,6.0669
342606,5.2581
342607,10.111
342608,14.424
342609,14.694
342610,9.302
342611,4.1797
342612,12.268
342613,9.0324
342614,5.2581
342615,6.0669
342616,5.7973
342617,5.7973
342618,5.7973
342619,5.7973
342620,5.7973
342621,5.7973
342622,5.7973
342623,5.7973
342624,5.7973
342625,5.7973
342626,5.7973
342627,13.885
342628,13.885
342629,21.973
342630,21.973
342631,21.164
342632,13.346
342633,13.885
342634,13.615
342635,13.885
342636,13.615
342637,14.155
342638,11.728
342639,4.7189
342640,6.6061
342641,2.5621
342643,6.6061
342644,6.0669
342645,2.2925
342649,1.7534
342650,6.3365
342651,5.7973
342652,4.4493
342653,11.728
342654,8.7628
342655,4.7189
342656,5.7973
342657,5.5277
342658,5.5277
342659,5.5277
342660,5.5277
342661,5.5277
342662,5.5277
342663,5.5277
342664,5.5277
342665,5.5277
342666,5.5277
342667,5.5277
342668,5.5277
342669,5.5277
342670,5.5277
342671,5.5277
342672,5.5277
342673,5.5277
342674,5.5277
342675,5.5277
342676,5.5277
342677,5.5277
342678,5.5277
342679,5.5277
342680,5.5277
342681,5.2581
342682,5.7973
342683,3.1013
342686,6.8756
342687,1.7534
342691,1.7534
342692,6.0669
342693,5.2581
342694,5.5277
342695,5.2581
342696,5.2581
342697,5.2581
342698,5.2581
342699,5.2581
342700,5.2581
342701,5.5277
342702,4.9885
342703,6.3365
342705,11.998
342706,6.3365
342707,4.9885
342708,5.2581
342709,5.2581
342710,5.2581
342711,5.2581
342712,5.2581
342713,5.2581
342714,5.2581
342715,5.2581
342716,5.2581
342717,5.2581
342718,5.2581
342719,5.2581
342720,5.2581
342721,5.2581
342722,5.2581
342723,5.2581
342724,5.2581
342725,5.2581
342726,5.2581
342727,5.2581
342728,5.2581
342729,5.5277
342730,4.4493
342731,9.302
342732,13.885
342733,13.076
342734,13.346
342735,13.076
342736,13.346
342737,12.268
342738,18.468
342739,22.512
342740,14.963
342741,12.537
342742,13.076
342743,13.076
342744,13.076
342745,13.076
342746,13.076
342747,13.076
342748,13.076
342749,13.076
342750,12.807
342751,13.076
342752,4.9885
342753,4.9885
342754,4.9885
342755,4.7189
342756,5.5277
342757,13.346
342758,12.807
342759,12.807
342760,12.807
342761,12.807
342762,12.807
342763,12.807
342764,12.807
342765,12.807
342766,12.807
342767,12.807
342768,12.537
342769,13.346
342770,9.5716
342771,2.8317
342772,9.8412
342773,8.4932
342774,7.954
342775,13.885
342776,11.459
342777,17.659
342778,21.434
342779,20.355
342780,21.434
342781,14.694
342782,11.998
342783,12.537
342784,12.537
342785,12.268
342786,13.346
342787,4.9885
342788,11.459
342789,12.537
342790,12.807
342791,4.9885
342792,4.1797
342793,12.268
342794,12.537
342795,12.537
342796,12.537
342797,12.537
342798,12.268
342799,12.268
342800,12.268
342801,12.268
342802,12.268
342803,12.268
342804,12.268
342805,12.268
342806,12.537
342807,11.728
342808,14.694
342809,21.164
342810,19.816
342811,21.164
342812,16.851
342813,11.189
342814,12.537
342815,11.728
342816,13.076
342817,6.6061
342818,7.954
342819,13.885
342820,6.6061
342821,3.3709
342822,4.1797
342823,3.9101
342824,3.9101
342825,3.9101
342826,3.9101
342827,3.9101
342828,3.9101
342829,3.9101
342830,3.9101
342831,3.9101
342832,3.9101
342833,3.9101
342834,3.9101
342835,3.9101
342836,3.9101
342837,3.9101
342838,3.6405
342857,1.2142
342862,1.4838
342863,4.7189
342864,4.1797
342865,4.1797
342866,4.4493
342867,3.1013
342868,11.728
342869,4.9885
342870,10.65
342871,12.537
342872,12.268
342873,11.728
342874,19.816
342875,20.355
342876,20.086
342877,20.086
342878,20.086
342879,20.086
342880,20.086
342881,20.625
342882,28.443
342883,27.904
342884,27.904
342885,28.174
342886,26.556
342887,19.007
342888,20.086
342889,19.816
342890,19.816
342891,19.816
342892,19.816
342893,19.816
342894,19.816
342895,19.816
342896,19.547
342897,20.355
342898,15.503
342899,10.92
342900,11.459
342901,12.537
342902,6.0669
342903,6.8756
342904,18.738
342905,14.424
342906,10.92
342907,11.459
342908,12.537
342909,4.4493
342910,9.5716
342911,12.537
342912,4.4493
342913,3.1013
342914,3.3709
342915,3.3709
342916,3.3709
342917,3.3709
342918,3.3709
342919,3.3709
342920,11.459
342921,11.459
342922,11.459
342923,11.459
342924,11.459
342925,11.459
342926,11.459
342927,10.92
342928,13.346
342929,18.468
342930,10.38
342931,11.459
342932,11.189
342933,11.189
342934,11.189
342935,11.189
342936,11.189
342937,11.998
342938,7.6844
342939,1.4838
342940,7.4148
342941,11.998
342942,10.92
342943,11.189
342944,11.189
342945,11.189
342946,11.189
342947,11.459
342948,10.38
342949,17.39
342950,19.277
342951,19.816
342952,12.268
342953,10.65
342954,11.189
342955,10.92
342956,11.189
342957,10.65
342958,18.738
342959,19.277
342960,10.92
342961,10.92
342962,10.92
342963,10.65
342964,2.5621
342965,2.5621
342990,9.5716
342991,57.02
342992,106.09
342993,161.89
342994,219.85
342995,277.28
342996,333.89
342997,399.67
342998,450.09
342999,499.15
343000,540.4
343001,573.02
343002,605.37
343003,621.01
343004,619.93
343005,610.23
343006,584.89
343007,567.63
343008,541.75
343009,516.41
343010,492.95
343011,487.83
343012,498.62
343013,513.71
343014,519.37
343015,513.98
343016,494.03
343017,462.76
343018,420.43
343019,375.14
343020,328.77
343021,284.02
343022,236.3
343023,199.9
343024,167.28
343025,134.39
343026,100.16
343027,72.387
343028,47.315
343029,27.904
343030,12.268
343304,1.4838
343305,5.7973
343307,9.0324
343308,4.4493
343324,5.2581
343325,7.6844
343326,7.1452
343327,7.4148
343328,7.1452
343329,7.1452
343330,7.1452
343331,7.1452
343332,7.4148
343335,7.1452
343356,3.3709
343357,7.6844
343358,7.954
343359,1.7534
343360,3.3709
343361,7.6844
343362,8.2236
343364,5.2581
343365,1.7534
343370,6.6061
343393,2.8317
343394,4.1797
343395,1.4838
343396,8.2236
343397,6.8756
343398,7.1452
343399,7.1452
343400,7.4148
343401,6.0669
343402,13.076
343403,10.65
343404,6.3365
343405,7.4148
343406,7.1452
343407,7.1452
343408,7.1452
343409,7.1452
343410,6.8756
343411,7.954
343413,6.0669
343414,7.1452
343415,6.8756
343416,7.1452
343417,7.1452
343418,6.8756
343419,15.233
343420,14.963
343421,14.963
343422,15.503
343423,23.59
343424,22.243
343425,14.424
343426,15.503
343427,13.076
343428,8.2236
343429,13.615
343430,7.6844
343431,16.042
343432,14.424
343433,14.963
343434,14.694
343435,14.694
343436,14.694
343437,14.694
343438,14.694
343439,14.694
343440,14.694
343441,14.424
343442,15.503
343443,9.8412
343444,6.3365
343445,5.7973
343446,12.807
343447,9.5716
343448,6.0669
343449,6.6061
343450,6.8756
343451,5.7973
343452,13.346
343453,14.963
343454,14.424
343455,14.694
343456,14.694
343457,14.424
343458,14.424
343459,14.424
343460,14.424
343461,14.424
343462,14.424
343463,14.424
343464,14.424
343465,14.424
343466,14.694
343467,13.076
343468,6.8756
343469,15.233
343470,14.155
343471,14.424
343472,14.424
343473,13.885
343474,16.851
343475,23.321
343476,21.973
343477,22.243
343478,22.243
343479,22.243
343480,22.243
343481,22.243
343482,22.243
343483,22.512
343484,21.164
343485,27.095
343486,30.87
343487,30.061
343488,30.061
343489,30.061
343490,30.061
343491,29.791
343492,30.6
343493,23.321
343494,21.434
343495,21.973
343496,21.703
343497,22.243
343498,14.155
343499,13.615
343500,13.615
343501,13.885
343502,5.5277
343503,5.7973
343504,13.885
343505,13.615
343506,13.615
343507,13.346
343508,14.424
343509,22.243
343510,21.434
343511,21.703
343512,21.434
343513,21.434
343514,21.973
343515,19.816
343516,10.111
343517,4.4493
343518,6.0669
343519,2.023
343525,1.7534
343526,6.0669
343527,5.5277
343528,4.4493
343529,10.65
343530,13.885
343531,13.615
343532,12.268
343533,20.625
343534,14.424
343535,19.547
343536,21.703
343537,21.164
343538,21.434
343539,21.164
343540,21.164
343541,21.164
343542,21.164
343543,21.164
343544,21.164
343545,21.164
343546,21.164
343547,21.164
343548,21.164
343549,21.164
343550,20.895
343551,21.164
343552,20.625
343553,23.051
343554,27.634
343555,21.703
343556,30.061
343557,28.713
343558,28.982
343559,28.713
343560,28.713
343561,28.713
343562,28.713
343563,28.713
343564,28.713
343565,28.443
343566,29.791
343567,23.051
343568,24.669
343569,29.522
343570,28.443
343571,28.443
343572,28.443
343573,28.443
343574,28.443
343575,28.174
343576,28.982
343577,21.703
343578,19.816
343579,20.355
343580,19.816
343581,27.634
343582,28.443
343583,28.174
343584,28.174
343585,28.174
343586,27.904
343587,19.816
343588,20.086
343589,19.816
343590,20.086
343591,19.007
343592,11.189
343593,11.998
343594,11.728
343595,11.998
343596,11.459
343597,13.885
343598,20.625
343599,19.547
343600,20.086
343601,19.007
343602,23.59
343603,25.478
343604,18.738
343605,20.086
343606,19.007
343607,22.782
343608,33.835
343609,31.678
343610,26.826
343611,27.904
343612,27.365
343613,28.443
343614,21.703
343615,19.007
343616,19.547
343617,19.547
343618,19.007
343619,20.355
343620,11.459
343621,18.738
343622,12.268
343623,11.189
343624,10.92
343625,19.007
343626,19.277
343627,19.277
343628,19.277
343629,27.365
343630,27.095
343631,27.365
343632,26.286
343633,18.468
343634,19.277
343635,19.007
343636,19.007
343637,19.007
343638,19.007
343639,19.277
343640,17.12
343641,7.954
343667,35.992
343668,85.327
343669,134.66
343670,192.63
343671,257.87
343672,306.66
343673,364.63
343674,421.78
343675,478.67
343676,524.77
343677,556.31
343678,588.12
343679,608.34
343680,613.46
343681,608.88
343682,587.85
343683,562.51
343684,534.74
343685,499.69
343686,469.5
343687,446.85
343688,439.84
343689,458.18
343690,480.82
343691,487.29
343692,482.71
343693,464.38
343694,433.64
343695,394.82
343696,352.23
343697,312.33
343698,262.99
343699,225.79
343700,187.5
343701,144.1
343702,116.06
343703,93.146
343704,58.907
343705,48.663
343706,25.747
343707,7.954
343964,0.94458
343971,2.8317
343972,7.4148
343974,0.94458
343988,6.0669
343989,9.0324
343990,8.4932
343991,8.7628
343992,8.2236
343993,9.5716
343994,0.94458
343995,7.1452
343996,8.7628
343997,8.4932
343998,8.4932
343999,8.4932
344000,8.4932
344001,8.4932
344007,1.2142
344008,9.0324
344009,8.4932
344010,7.1452
344014,2.2925
344015,10.111
344016,4.9885
344017,2.8317
344018,6.8756
344020,3.9101
344021,9.0324
344022,8.2236
344023,8.4932
344024,8.4932
344025,8.2236
344026,8.4932
344027,8.2236
344028,9.302
344029,2.8317
344033,6.6061
344034,8.7628
344035,8.2236
344036,8.2236
344037,8.2236
344038,8.2236
344039,8.7628
344053,2.023
344054,7.4148
344061,0.94458
344065,0.94458
344069,5.2581
344070,8.7628
344071,9.0324
344072,2.5621
344092,1.2142
344093,9.0324
344094,7.954
344095,8.2236
344096,8.2236
344097,8.2236
344098,8.7628
344099,5.7973
344106,0.94458
344111,5.2581
344112,8.7628
344113,7.954
344114,8.2236
344115,8.2236
344116,7.954
344117,9.302
344119,7.1452
344120,1.7534
344122,7.4148
344123,8.2236
344124,8.2236
344125,8.2236
344126,8.2236
344127,8.2236
344128,8.2236
344129,8.2236
344130,8.2236
344131,7.954
344132,7.954
344133,7.954
344134,7.954
344135,7.954
344136,7.954
344137,7.954
344138,8.4932
344139,5.7973
344142,2.5621
344143,9.0324
344144,7.6844
344145,7.954
344146,7.954
344147,7.954
344148,7.954
344149,7.954
344150,7.954
344151,7.954
344152,7.954
344153,7.954
344154,7.954
344155,8.2236
344156,6.8756
344157,14.963
344158,9.0324
344159,14.424
344160,9.8412
344161,6.6061
344162,15.503
344163,8.7628
344164,7.6844
344165,7.954
344166,7.6844
344167,7.6844
344168,7.6844
344169,7.6844
344175,7.4148
344206,7.4148
344207,8.2236
344208,7.954
344209,7.954
344210,7.954
344211,7.954
344212,7.954
344213,8.2236
344214,16.311
344215,15.772
344216,16.042
344217,16.042
344218,15.503
344219,17.39
344220,24.669
344221,23.59
344222,24.399
344223,21.703
344224,15.233
344225,15.233
344226,19.277
344227,21.703
344228,14.694
344229,16.042
344230,15.503
344231,15.503
344232,16.042
344233,14.694
344234,21.164
344235,19.547
344236,14.694
344237,15.772
344238,15.503
344239,15.233
344240,16.581
344241,8.4932
344242,13.615
344243,15.772
344244,16.042
344245,8.4932
344246,7.1452
344247,7.4148
344248,7.4148
344249,7.1452
344250,15.233
344251,15.233
344252,23.321
344253,31.409
344254,23.051
344255,23.051
344256,14.963
344257,14.694
344258,6.6061
344259,7.1452
344260,8.4932
344261,16.042
344262,14.963
344263,15.233
344264,15.233
344265,15.233
344266,15.233
344267,15.233
344268,15.233
344269,14.963
344270,15.233
344271,14.694
344272,16.042
344273,9.8412
344274,11.459
344275,10.65
344276,10.65
344277,16.042
344278,14.424
344279,16.042
344280,8.4932
344281,12.268
344282,15.233
344283,15.503
344284,8.4932
344285,6.6061
344286,6.8756
344287,6.8756
344288,6.8756
344289,6.3365
344290,14.694
344291,7.1452
344292,6.6061
344293,6.8756
344294,6.8756
344295,14.963
344296,14.694
344297,14.424
344298,6.3365
344299,6.8756
344300,6.6061
344301,6.8756
344302,5.5277
344304,1.4838
344305,3.3709
344329,2.8317
344330,51.359
344331,100.16
344332,165.13
344333,223.36
344334,280.51
344335,346.02
344336,411.54
344337,468.69
344338,525.3
344339,564.94
344340,597.29
344341,628.83
344342,652.01
344343,664.15
344344,652.28
344345,633.41
344346,607.53
344347,582.19
344348,556.85
344349,531.51
344350,507.24
344351,498.88
344352,511.83
344353,529.08
344354,539.32
344355,529.89
344356,509.94
344357,472.19
344358,415.85
344359,356.81
344360,303.97
344361,253.82
344362,209.61
344363,167.82
344364,133.32
344365,93.146
344366,63.49
344367,40.305
344368,13.615
344369,3.3709
344624,4.1797
344627,4.4493
344630,4.1797
344632,4.9885
344633,4.1797
344634,4.4493
344635,4.4493
344636,4.1797
344637,4.9885
344638,2.023
344640,5.2581
344641,4.1797
344642,3.9101
344643,7.1452
344644,13.346
344645,12.268
344646,12.537
344647,12.268
344648,12.268
344649,12.268
344650,12.268
344651,12.537
344652,11.189
344653,18.468
344654,15.503
344655,11.459
344656,11.998
344657,13.076
344658,5.2581
344659,9.8412
344660,13.615
344661,4.7189
344662,10.65
344663,13.076
344664,4.1797
344665,11.459
344666,12.268
344667,11.998
344668,11.998
344669,11.998
344670,11.998
344671,11.998
344672,11.998
344673,11.998
344674,11.998
344675,11.998
344676,11.998
344677,11.998
344678,11.998
344679,11.998
344680,11.998
344681,11.998
344682,11.998
344683,11.998
344684,11.998
344685,11.998
344686,11.998
344687,11.728
344688,11.998
344689,11.728
344690,12.537
344691,7.4148
344692,3.1013
344693,3.9101
344694,3.6405
344695,3.6405
344696,3.6405
344697,3.6405
344698,3.9101
344699,2.8317
344700,10.92
344701,5.5277
344702,3.1013
344703,3.9101
344704,2.8317
344705,11.459
344706,4.4493
344707,3.6405
344708,3.6405
344709,3.6405
344710,3.6405
344711,3.6405
344712,3.6405
344713,3.6405
344714,3.6405
344715,3.6405
344716,3.6405
344717,3.6405
344718,3.6405
344719,3.6405
344720,3.6405
344721,3.6405
344722,3.6405
344723,3.1013
344724,6.0669
344725,12.537
344726,11.459
344727,11.728
344728,11.459
344729,12.268
344730,7.954
344731,2.5621
344732,4.7189
344740,1.2142
344741,4.9885
344743,1.7534
344744,3.9101
344745,4.1797
344748,3.1013
344749,3.6405
344750,3.6405
344751,3.6405
344752,3.6405
344753,3.6405
344754,3.6405
344755,3.3709
344756,4.1797
344757,12.268
344758,10.65
344759,2.8317
344760,3.6405
344761,3.1013
344762,5.2581
344763,12.268
344764,11.728
344765,9.302
344766,2.5621
344767,3.6405
344768,3.6405
344769,2.8317
344770,6.8756
344771,12.268
344772,11.189
344773,11.459
344774,11.459
344775,11.459
344776,11.459
344777,11.728
344778,10.65
344779,16.581
344780,20.895
344781,13.346
344782,10.92
344783,11.459
344784,11.459
344785,11.189
344786,12.268
344787,3.6405
344788,10.111
344789,11.459
344790,11.189
344791,11.189
344792,11.189
344793,11.189
344794,11.189
344795,3.1013
344796,11.459
344797,11.189
344798,11.189
344799,11.189
344800,11.189
344801,11.189
344802,11.189
344803,10.65
344804,13.346
344805,17.929
344806,10.111
344807,10.92
344808,13.615
344809,19.816
344810,19.547
344811,15.772
344812,10.111
344813,10.92
344814,11.728
344815,7.1452
344816,1.2142
344817,7.6844
344818,11.728
344819,10.65
344820,10.92
344821,10.92
344822,10.92
344823,11.189
344824,10.111
344825,17.12
344826,19.277
344827,18.468
344828,19.547
344829,11.728
344830,10.65
344831,10.92
344832,10.65
344833,10.65
344834,10.65
344835,10.65
344836,10.65
344837,10.65
344838,10.65
344839,10.92
344840,10.111
344841,2.023
344842,2.5621
344843,2.8317
344844,1.2142
344850,3.6405
344851,1.4838
344852,6.6061
344853,7.4148
344854,5.7973
344855,7.954
344856,1.4838
344857,2.8317
344858,2.5621
344859,2.5621
344860,2.5621
344861,2.5621
344862,2.5621
344863,2.5621
344864,2.5621
344865,2.5621
344866,2.8317
344867,1.7534
344868,9.0324
344869,10.92
344870,10.65
344871,10.111
344872,17.929
344873,18.738
344874,18.468
344875,18.468
344876,18.468
344877,18.468
344878,18.468
344879,18.738
344880,26.826
344881,26.286
344882,26.286
344883,27.365
344884,35.183
344885,34.105
344886,34.374
344887,34.374
344888,34.105
344889,34.644
344890,31.948
344891,25.208
344892,26.286
344893,26.017
344894,26.017
344895,26.826
344896,22.243
344897,17.929
344898,14.155
344899,9.302
344900,9.302
344901,14.424
344902,18.738
344903,16.851
344904,23.321
344905,26.556
344906,25.747
344907,25.747
344908,25.747
344909,25.747
344910,25.747
344911,25.747
344912,25.478
344913,26.286
344914,18.199
344915,17.39
344916,17.659
344917,17.39
344918,17.39
344919,17.39
344920,17.39
344921,17.659
344922,16.851
344923,9.0324
344924,9.5716
344925,9.0324
344926,10.65
344927,17.659
344928,18.738
344929,26.286
344930,25.208
344931,25.478
344932,25.208
344933,26.017
344934,21.973
344935,19.277
344936,26.286
344937,24.938
344938,25.208
344939,25.208
